PK_LOCALITY;address_number;customer_address_1;customer_address_2;customer_address_3;customer_address_4;zip_code;city;state;country;region_code;region_name;division;division_name
d56780bdeb0d2b381703e331b0719eaf8198db110245533a4b335b48bd67e089;10002154;"";"";"";"";"";"";"";"";5;International;1;International
5f19fcb6fd958d2ce584248b474ecbce12fde84137c063f4e19a55f7309fe8b6;10020639;PO Box 3445;\"\";\"\";\"\";74101-3445;Tulsa;OK;US;2;Southern;2;Domestic
9ac9f03e90819d76ca1111720b0d91ad3ebc843f4a8bdf0e156cd0674bd29955;10018146;Box 1178;\"\";\"\";\"\";T0L 0Z0;Fort Macleod;AB;CA;0;Canada;1;International
d26f7454d4e656e71cb3c01206bced13d149aa3129cb8af723eacec7160c2131;10008893;508 South First Street;\"\";\"\";\"\";98901;Yakama;WA;US;1;Western;2;Domestic
6edaf90e67482f7ab731a7ca0d9e719cfde4a85300de5d81a033b8c12f166af6;10014804;Attention: Ann Borden;PO Box 31435;\"\";\"\";71130;Shreveport;LA;US;2;Southern;2;Domestic
7271ebbada01cdcba4b8b4032808daaed4476c221fd07ed4ec97022dd61d70bd;10021160;"";"";"";"";"";"";"";"";5;International;1;International
baff0ee7455be1e6e1b09eff84cd3ed02ab39f7c3e52b73b1863d5881b51c8e0;10025238;4567 Federal Boulevard;\"\";\"\";\"\";92102;San Diego;CA;US;1;Western;2;Domestic
41ffa70e5a54329a994e0ee8421ffa530a78ca08baa11fe971f1bf3ce8064ce3;10006917;"";"";"";"";"";"";"";"";5;International;1;International
6b2fbc4631610613821001ef8e0170b059dce2262fd7b05fad5dfa27e85dbd2e;10011734;PO Box 19858 Station N;\"\";\"\";\"\";30325-0858;Atlanta;GA;US;2;Southern;2;Domestic
2f118d4789b55294ac06cd1137593471cbc7d5d8793170eea2f31294e1ea9c48;10021223;Michigan Truck Plant;38303 Michigan Avenue;\"\";\"\";48184;Wayne;MI;US;4;Central;2;Domestic
68d6079a8c01c8eb30d8fe0bb776a8b20890a68a7c7f36179a44ff9a69244aaf;10011521;32722 Highway 45;\"\";\"\";\"\";38860;Okolona;MS;US;2;Southern;2;Domestic
88ba5baa96d664cda30166a11229acdf95f1874d3e633a5b02627a3c9a3caca7;10025249;7221 Highway 64;\"\";\"\";\"\";38133;Memphis;TN;US;2;Southern;2;Domestic
a8d84bc0811a03aae337166a5259322213d316fe110caa2ac5a91b38d18cac73;10020247;"";"";"";"";"";"";"";"";5;International;1;International
62393d5dca906bd6abdb6e634dc67e617a8be5aba06f7e01c93aa16d3b4fb8d7;10026006;308 53 Avenue SE;\"\";\"\";\"\";T2H 0N3;Calgary;AB;CA;0;Canada;1;International
10111167282e293b029046e53d472ff6694afb1505ad341d2cecee1e3a422ac1;10025052;150-3 Chilkei-Dong;\"\";\"\";\"\";459-050;Songtan SI;"";AU;5;International;1;International
bb1ccf317efd6d4abe3a57e0932139472ac56bd1811b11afd00e7feb73719cb9;10025237;Central Accounting Service;PO Box 2900;\"\";\"\";L6J 5E6;Oakville;ON;CA;0;Canada;1;International
a1b307bdc5f4f646c302033c0e8e629abfd556e19c4c6eef68051a5cd55a80fe;10006093;PO Box 5364;\"\";\"\";\"\";47716-5364;Evansville;IN;US;4;Central;2;Domestic
92445d978c64760c8b0fb1cc3f009892423f84ab5c0ea36ca2072cfe7cb125e0;10020193;\"\";\"\";\"\";\"\";\"\";\"\";"";UK;5;International;1;International
486a520bd3593af7fdd17997800a4d47bd40f3a50a93a7e37eb6a2ebab11204e;10011546;"";"";"";"";"";"";"";"";5;International;1;International
13e3142c5d1f18d0afa4fbe2d710bbaded40da7152778a2f0acfaf1b49a989b0;10012328;"";"";"";"";"";"";"";"";5;International;1;International
